date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number
2023-10-28,M10,return,267,KG,,23548,
2023-04-14,M11,receipt,83,kg,SUP05,23581,PUR62328
2023-09-27,M10,receipt,476,Kg,SUP05,22944,PUR70319
2023-02-16,M08,receipt,340,Kg,SUP04,25228,PUR55453
2023-06-02,M12,receipt,323,kgs,SUP06,24459,PUR64401
2023-11-13,M04,issue,30,nos,,22671,
2023-10-19,M11,issue,211,kg,,24617,
2023-03-22,M01,issue,41,roll,,23052,
2023-02-04,M05,receipt,32,Rolls,SUP02,23571,PUR58330
2023-09-16,M02,receipt,27,roll,SUP01,22776,PUR43130
2023-08-25,M04,receipt,5,rolls,SUP08,23712,PUR59958
2023-04-10,M06,receipt,29,kgs,SUP03,21376,PUR25031
2023-06-17,M12,return,258,kgs,,22976,
2023-05-05,M02,issue,9,nos,,22857,
2023-03-24,M14,issue,2,Rolls,,23614,
2023-03-05,M02,issue,48,pcs,,22529,
2023-01-06,M03,issue,10,roll,,22464,
2023-01-18,M06,issue,120,kilograms,,23143,
2023-11-22,M12,issue,338,kilograms,,23800,
2023-02-22,M12,receipt,363,kgs,SUP06,22349,PUR16870
2023-07-13,M10,issue,485,KG,,21635,
2023-04-13,M06,return,18,kg,,23060,
2023-06-22,M01,writeoff,44,Rolls,,23590,
2023-02-19,M02,issue,47,Rolls,,21613,
2023-02-25,M01,issue,21,roll,,23152,
2023-04-17,M11,issue,212,kilograms,,25601,
2023-04-20,M07,issue,192,kg,,22703,
2023-12-01,M03,issue,1,roll,,22254,
2023-02-03,M04,receipt,42,roll,SUP08,23651,PUR15759
2023-07-30,M02,return,50,roll,,23381,
2023-02-22,M08,writeoff,415,kilograms,,25397,
2023-05-09,M14,receipt,39,rolls,SUP07,22456,PUR98853
2023-06-20,M13,receipt,41,Rolls,SUP07,24666,PUR97342
2023-01-10,M08,issue,476,kilograms,,24016,
2023-11-24,M08,issue,267,KG,,24026,
2023-04-30,M12,writeoff,325,kg,,24195,
2023-08-08,M02,issue,40,Rolls,,21254,
2023-09-13,M01,issue,13,roll,,21471,
2023-01-20,M07,issue,482,KG,,24349,
2023-08-16,M10,writeoff,78,Kg,,21752,
2023-01-21,M06,receipt,415,kilograms,SUP03,23032,PUR13105
2023-06-19,M04,receipt,16,roll,SUP02,21939,PUR97163
2023-04-24,M04,receipt,25,pcs,SUP08,23231,PUR34057
2023-02-03,M08,receipt,45,kgs,SUP04,25526,PUR16829
2023-04-15,M11,writeoff,56,KG,,22467,
2023-04-15,M10,receipt,269,KG,SUP05,20933,PUR71220
2023-04-12,M05,issue,28,Rolls,,22609,
2023-05-27,M10,issue,239,kilograms,,24576,
2023-09-04,M11,issue,496,kg,,25739,
2023-03-27,M06,issue,235,kgs,,23064,
2023-08-10,M09,receipt,429,KG,SUP05,24963,PUR12596
2023-02-12,M13,issue,39,roll,,23747,
2023-03-31,M03,receipt,25,roll,SUP09,22559,PUR69454
2023-11-07,M05,issue,5,nos,,23251,
2023-04-11,M03,receipt,13,Rolls,SUP01,20677,PUR75627
2023-09-09,M12,receipt,483,kgs,SUP06,22790,PUR58908
2023-11-25,M07,receipt,46,kilograms,SUP03,23053,PUR26315
2023-03-25,M07,return,400,KG,,23166,
2023-06-28,M05,receipt,46,pcs,SUP02,23888,PUR17563
2023-08-06,M11,issue,134,KG,,23712,
2023-07-05,M01,return,45,rolls,,23576,
2023-11-06,M11,issue,493,kgs,,24545,
2023-11-05,M03,issue,43,pcs,,24106,
2023-02-17,M03,issue,26,nos,,23552,
2023-02-11,M10,writeoff,475,kilograms,,21386,
2023-08-07,M07,issue,364,Kg,,22616,
2023-07-15,M09,writeoff,167,kilograms,,24063,
2023-02-15,M07,receipt,335,kg,SUP03,23724,PUR28705
2023-07-23,M05,receipt,1,roll,SUP02,22576,PUR10206
2023-08-02,M02,issue,27,pcs,,23609,
2023-03-29,M05,receipt,24,Rolls,SUP02,22650,PUR35954
2023-02-26,M08,issue,300,kgs,,24955,
2023-01-31,M04,issue,49,Rolls,,21881,
2023-07-29,M05,writeoff,41,nos,,25626,
2023-11-22,M10,issue,50,KG,,21813,
2023-05-22,M02,issue,22,rolls,,21050,
2023-09-06,M10,issue,14,kg,,20863,
2023-01-04,M05,receipt,3,pcs,SUP02,22283,PUR78463
2023-11-05,M13,issue,49,pcs,,22635,
2023-06-22,M08,receipt,229,kilograms,SUP04,22998,PUR99372
2023-05-03,M06,writeoff,350,Kg,,22965,
2023-07-02,M07,receipt,422,Kg,SUP03,21789,PUR69889
2023-03-13,M14,receipt,39,rolls,SUP07,21631,PUR42576
2023-09-01,M06,receipt,221,kilograms,SUP03,24037,PUR10410
2023-06-14,M11,writeoff,334,kg,,23231,
2023-06-16,M14,issue,15,nos,,23613,
2023-11-10,M08,issue,188,kg,,23372,
2023-02-21,M08,writeoff,160,kgs,,24106,
2023-09-24,M04,receipt,46,pcs,SUP02,23162,PUR26759
2023-06-04,M08,receipt,457,kilograms,SUP04,23532,PUR68495
2023-10-04,M02,receipt,16,Rolls,SUP01,21795,PUR96474
2023-08-11,M12,issue,92,kg,,24892,
2023-05-24,M06,return,378,KG,,22388,
2023-03-05,M11,receipt,482,KG,SUP05,23945,PUR21854
2023-04-25,M13,receipt,50,pcs,SUP07,25331,PUR94408
2023-07-15,M06,issue,448,kilograms,,23122,
2023-05-13,M13,issue,19,rolls,,21906,
2023-10-31,M02,issue,48,Rolls,,24787,
2023-03-07,M02,receipt,25,roll,SUP01,23292,PUR50737
2023-04-08,M01,receipt,28,nos,SUP08,22159,PUR99037
2023-11-05,M13,issue,15,pcs,,21983,
2023-08-24,M07,issue,84,Kg,,24721,
2023-09-13,M05,receipt,10,nos,SUP02,24350,PUR29119
2023-01-18,M12,receipt,173,kilograms,SUP06,22352,PUR45841
2023-09-02,M14,receipt,32,Rolls,SUP07,22321,PUR17708
2023-04-18,M13,issue,45,Rolls,,24560,
2023-04-02,M01,return,47,nos,,22454,
2023-03-23,M05,writeoff,36,rolls,,23493,
2023-08-31,M06,issue,397,Kg,,22936,
2023-05-25,M07,issue,366,Kg,,25159,
2023-10-08,M04,receipt,7,nos,SUP08,21632,PUR86072
2023-06-05,M14,receipt,42,nos,SUP07,21798,PUR67918
2023-03-16,M12,receipt,121,KG,SUP06,24381,PUR95359
2023-10-22,M01,issue,44,rolls,,24067,
2023-08-07,M14,issue,4,Rolls,,21521,
2023-04-02,M06,writeoff,70,kg,,23444,
2023-08-11,M11,issue,331,KG,,24715,
2023-03-02,M07,issue,213,KG,,23380,
2023-03-30,M05,receipt,50,nos,SUP02,24720,PUR70774
2023-07-15,M14,receipt,41,roll,SUP07,23803,PUR58145
2023-02-12,M01,issue,32,rolls,,23477,
2023-04-26,M11,return,310,kg,,24102,
2023-02-18,M10,receipt,102,kilograms,SUP05,22185,PUR94488
2023-10-20,M12,issue,60,KG,,22419,
2023-10-03,M02,receipt,26,Rolls,SUP01,24258,PUR61615
2023-09-29,M09,receipt,42,kgs,SUP05,23182,PUR37192
2023-04-03,M11,return,365,kilograms,,22493,
2023-06-10,M01,receipt,3,rolls,SUP01,21377,PUR95542
2023-05-12,M03,issue,6,rolls,,21170,
2023-10-06,M09,issue,226,KG,,24928,
2023-06-03,M11,issue,494,kg,,25629,
2023-05-31,M09,return,237,kilograms,,21629,
2023-06-10,M10,receipt,476,kilograms,SUP05,22055,PUR22977
2023-05-02,M11,receipt,106,kg,SUP05,22336,PUR38208
2023-04-21,M03,receipt,23,pcs,SUP01,21796,PUR91567
2023-05-11,M07,issue,205,Kg,,24040,
2023-02-12,M03,issue,44,roll,,22402,
2023-04-15,M12,issue,332,kg,,24088,
2023-11-27,M05,writeoff,46,Rolls,,23411,
2023-09-19,M10,receipt,93,kilograms,SUP05,22332,PUR51465
2023-01-14,M13,issue,16,pcs,,21864,
2023-02-26,M05,issue,27,pcs,,22157,
2023-07-05,M06,receipt,408,Kg,SUP03,22452,PUR39591
2023-07-13,M05,issue,25,Rolls,,25785,
2023-03-05,M02,receipt,34,Rolls,SUP09,23912,PUR87178
2023-02-18,M14,receipt,23,pcs,SUP07,23997,PUR82291
2023-01-25,M05,receipt,21,Rolls,SUP02,25763,PUR33681
2023-09-30,M06,receipt,314,kilograms,SUP03,24945,PUR72503
2023-01-05,M10,issue,375,kilograms,,21249,
2023-07-13,M11,issue,386,kilograms,,22851,
2023-11-24,M01,return,46,roll,,24034,
2023-08-03,M04,receipt,12,nos,SUP08,22893,PUR71428
2023-08-08,M09,issue,492,kilograms,,23999,
2023-11-22,M14,issue,20,rolls,,22793,
2023-02-16,M13,issue,5,rolls,,24536,
2023-03-26,M04,return,4,pcs,,21442,
2023-09-10,M12,issue,495,kg,,22823,
2023-03-11,M11,receipt,264,kgs,SUP05,23865,PUR63145
2023-01-04,M01,receipt,45,nos,SUP08,23038,PUR42011
2023-09-28,M12,receipt,31,kilograms,SUP06,23574,PUR32089
2023-09-26,M11,return,99,KG,,22063,
2023-09-21,M06,receipt,497,Kg,SUP03,21541,PUR74947
2023-02-27,M07,issue,477,Kg,,24160,
2023-03-02,M04,receipt,20,roll,SUP08,23074,PUR44701
2023-11-20,M04,issue,26,pcs,,21986,
2023-11-26,M05,return,3,pcs,,25718,
2023-09-07,M08,return,192,kg,,21644,
2023-06-02,M10,receipt,64,Kg,SUP05,20634,PUR34400
2023-02-21,M07,issue,261,kgs,,22188,
2023-03-20,M02,receipt,8,nos,SUP09,24669,PUR10905
2023-05-09,M03,receipt,31,Rolls,SUP09,22279,PUR49227
2023-04-04,M06,issue,425,kilograms,,22436,
2023-08-13,M02,writeoff,9,Rolls,,22377,
2023-07-03,M12,issue,66,KG,,21863,
2023-07-22,M05,issue,48,nos,,23243,
2023-04-12,M01,issue,43,nos,,21938,
2023-10-09,M02,issue,44,nos,,23854,
2023-07-24,M03,issue,47,pcs,,24442,
2023-07-19,M12,receipt,66,KG,SUP06,25009,PUR12772
2023-09-14,M03,issue,50,rolls,,23463,
2023-06-25,M04,issue,39,nos,,24116,
2023-05-29,M01,issue,32,roll,,21188,
2023-11-13,M13,issue,47,Rolls,,23641,
2023-02-28,M03,issue,45,roll,,21673,
2023-04-12,M11,receipt,371,kgs,SUP05,24962,PUR75841
2023-10-30,M10,issue,127,KG,,21106,
2023-05-21,M03,issue,10,Rolls,,22406,
2023-02-16,M01,receipt,25,rolls,SUP08,22518,PUR93009
2023-08-07,M04,issue,4,nos,,23184,
2023-06-05,M07,receipt,147,kg,SUP03,22868,PUR56009
2023-06-13,M12,issue,103,kg,,21254,
2023-06-14,M01,issue,19,Rolls,,22783,
2023-02-21,M05,return,12,nos,,22920,
2023-06-05,M08,issue,59,kg,,24360,
2023-03-08,M01,receipt,24,roll,SUP08,23886,PUR87189
2023-05-02,M09,receipt,117,Kg,SUP05,23450,PUR21433
2023-11-05,M02,issue,3,rolls,,23331,
2023-04-09,M11,receipt,483,kgs,SUP05,22160,PUR81641
2023-08-31,M10,issue,283,KG,,23565,
2023-04-09,M03,issue,36,nos,,23574,
2023-10-14,M05,return,24,roll,,23723,
2023-08-12,M11,receipt,257,kg,SUP05,23472,PUR31880
2023-03-08,M10,issue,33,Kg,,24527,
2023-04-08,M10,issue,263,kgs,,23417,
2023-02-08,M09,return,234,KG,,24131,
2023-07-19,M09,issue,320,kgs,,22169,
2023-03-23,M04,issue,14,pcs,,23521,
2023-09-20,M12,issue,267,kgs,,23985,
2023-06-05,M12,receipt,161,KG,SUP06,23988,PUR82371
2023-01-24,M02,issue,16,pcs,,22124,
2023-05-23,M01,receipt,18,Rolls,SUP01,24427,PUR94202
2023-04-18,M04,writeoff,8,pcs,,21101,
2023-11-06,M11,issue,176,Kg,,22096,
2023-05-16,M12,return,219,KG,,24766,
2023-01-30,M10,issue,431,kg,,22069,
2023-05-24,M04,receipt,17,Rolls,SUP02,25075,PUR80436
2023-10-26,M11,writeoff,379,kg,,24810,
2023-12-01,M12,issue,455,Kg,,23652,
2023-04-16,M11,receipt,122,kgs,SUP05,23084,PUR36728
2023-07-22,M10,receipt,238,KG,SUP05,21562,PUR58318
2023-02-17,M03,return,12,nos,,22541,
2023-04-01,M03,receipt,37,Rolls,SUP01,22669,PUR94877
2023-03-25,M05,issue,26,Rolls,,24702,
2023-03-15,M10,issue,228,kg,,21617,
2023-07-26,M08,return,380,kg,,23777,
2023-01-07,M03,receipt,7,pcs,SUP09,22207,PUR12715
2023-11-26,M02,receipt,9,rolls,SUP01,21946,PUR45082
2023-11-04,M03,return,1,rolls,,24582,
2023-06-23,M13,issue,13,rolls,,22117,
2023-08-16,M08,receipt,167,KG,SUP04,22978,PUR30252
2023-05-17,M04,issue,8,pcs,,21182,
2023-10-06,M14,issue,7,roll,,23223,
2023-01-01,M14,issue,2,Rolls,,22056,
2023-06-30,M07,issue,125,Kg,,25154,
2023-02-27,M11,issue,96,kgs,,22207,
2023-05-25,M04,issue,5,roll,,23617,
2023-02-13,M06,issue,319,kg,,21951,
2023-06-21,M03,issue,12,pcs,,23442,
2023-06-04,M07,issue,428,kilograms,,22554,
2023-05-19,M06,return,348,kgs,,22844,
2023-02-09,M05,receipt,10,rolls,SUP02,25072,PUR51976
2023-09-02,M03,issue,8,rolls,,23026,
2023-05-23,M07,writeoff,56,KG,,22702,
2023-07-17,M03,issue,21,roll,,22684,
2023-07-31,M07,receipt,416,kilograms,SUP03,23986,PUR28116
2023-05-06,M13,return,27,nos,,23797,
2023-09-10,M08,receipt,284,kilograms,SUP04,24984,PUR60413
2023-08-04,M02,receipt,37,pcs,SUP01,24109,PUR21436
2023-04-15,M04,issue,24,rolls,,23383,
2023-02-26,M08,writeoff,476,kg,,23050,
2023-03-13,M06,receipt,245,Kg,SUP03,21923,PUR41784
2023-01-29,M04,receipt,8,Rolls,SUP02,25036,PUR59474
2023-08-06,M12,issue,37,Kg,,23959,
2023-02-07,M02,receipt,39,nos,SUP01,24494,PUR13956
2023-02-10,M03,issue,5,Rolls,,20711,
2023-08-02,M10,receipt,401,KG,SUP05,21360,PUR28364
2023-06-03,M12,receipt,220,kgs,SUP06,24046,PUR68192
2023-01-07,M13,receipt,8,roll,SUP07,22185,PUR94207
2023-03-30,M01,receipt,11,pcs,SUP08,20894,PUR65524
2023-08-21,M11,return,374,kilograms,,25153,
2023-09-14,M05,return,46,roll,,22818,
2023-05-20,M07,return,277,kg,,22925,
2023-07-25,M03,receipt,4,pcs,SUP09,21556,PUR34077
2023-10-14,M14,receipt,5,pcs,SUP07,24472,PUR72575
2023-07-27,M06,receipt,94,kgs,SUP03,21556,PUR94757
2023-02-25,M07,issue,49,kg,,22864,
2023-06-21,M10,receipt,132,kg,SUP05,21768,PUR80984
2023-11-02,M02,issue,49,rolls,,24655,
2023-04-14,M05,issue,16,rolls,,22989,
2023-10-17,M02,writeoff,37,rolls,,24165,
2023-06-11,M08,issue,493,kg,,22884,
2023-05-25,M01,writeoff,33,nos,,21648,
2023-07-02,M06,receipt,369,KG,SUP03,24096,PUR53426
2023-09-15,M07,return,267,kg,,24686,
2023-10-28,M13,issue,31,nos,,23948,
2023-05-29,M14,return,10,Rolls,,23923,
2023-11-17,M08,issue,497,kg,,24562,
2023-12-01,M04,return,50,Rolls,,24039,
2023-09-14,M03,writeoff,47,pcs,,23153,
2023-06-24,M11,receipt,412,kgs,SUP05,22293,PUR48121
2023-08-09,M06,receipt,466,kg,SUP03,24252,PUR41340
2023-11-07,M04,writeoff,10,rolls,,23418,
2023-02-19,M11,writeoff,83,kg,,24894,
2023-02-14,M14,issue,7,nos,,22990,
2023-06-01,M06,issue,44,KG,,22480,
2023-02-15,M10,issue,101,kg,,23523,
2023-08-31,M13,receipt,49,roll,SUP07,25137,PUR95235
2023-10-19,M03,return,3,nos,,22148,
2023-07-29,M14,issue,44,pcs,,21656,
2023-11-16,M08,issue,201,Kg,,21961,
2023-08-19,M11,issue,459,Kg,,25342,
2023-11-26,M11,issue,389,kg,,24994,
2023-10-15,M04,receipt,10,rolls,SUP02,24590,PUR48097
2023-07-24,M07,issue,124,kg,,22969,
2023-02-17,M14,receipt,30,roll,SUP07,23046,PUR24302
2023-02-25,M02,issue,50,nos,,22703,
2023-02-03,M04,issue,22,roll,,23571,
2023-09-01,M08,issue,152,kg,,23481,
2023-08-29,M01,receipt,41,Rolls,SUP08,21724,PUR84475
2023-07-14,M01,writeoff,24,rolls,,24084,
2023-04-20,M07,writeoff,118,kg,,24934,
2023-08-05,M01,writeoff,17,roll,,23453,
2023-02-05,M03,issue,26,roll,,20994,
2023-08-20,M05,return,34,nos,,22763,
2023-04-05,M11,return,57,kg,,25421,
2023-06-02,M07,issue,111,KG,,22809,
2023-10-02,M07,receipt,366,KG,SUP03,23168,PUR84752
2023-10-15,M07,receipt,111,kilograms,SUP03,21697,PUR52432
2023-06-12,M11,writeoff,87,kg,,25428,
2023-09-13,M08,return,68,Kg,,24864,
2023-09-24,M11,issue,240,kg,,25619,
2023-11-21,M14,return,41,nos,,25098,
2023-04-22,M10,issue,225,KG,,23465,
2023-11-04,M09,receipt,120,kgs,SUP05,22482,PUR35055
2023-01-08,M11,receipt,426,Kg,SUP05,23246,PUR49576
2023-03-05,M05,receipt,42,nos,SUP02,23754,PUR63790
2023-10-05,M06,issue,277,kgs,,25322,
2023-04-01,M13,issue,28,nos,,23075,
2023-03-25,M03,receipt,28,pcs,SUP09,22222,PUR96455
2023-11-21,M12,receipt,369,Kg,SUP06,23628,PUR21484
2023-02-15,M13,receipt,40,rolls,SUP07,25366,PUR23588
2023-11-16,M08,receipt,61,kilograms,SUP04,24214,PUR75976
2023-05-29,M10,receipt,118,kgs,SUP05,21525,PUR82297
2023-08-29,M07,issue,189,kg,,25342,
2023-07-31,M13,return,1,nos,,25395,
2023-09-17,M06,receipt,147,Kg,SUP03,24935,PUR50291
2023-08-01,M14,return,1,Rolls,,24815,
2023-01-14,M07,issue,414,KG,,22912,
2023-11-04,M14,receipt,22,roll,SUP07,21826,PUR41697
2023-04-09,M09,writeoff,339,kilograms,,22668,
2023-10-23,M14,issue,9,nos,,24975,
2023-03-30,M11,issue,472,kgs,,23059,
2023-04-29,M09,issue,373,kg,,24338,
2023-11-20,M03,receipt,26,pcs,SUP09,24113,PUR82470
2023-04-15,M03,return,6,rolls,,20765,
2023-10-31,M07,issue,24,KG,,23910,
2023-02-10,M12,receipt,205,kilograms,SUP06,21190,PUR69468
2023-07-03,M11,receipt,132,KG,SUP05,24428,PUR48918
2023-05-06,M04,receipt,50,nos,SUP02,22162,PUR46040
2023-11-18,M02,return,41,rolls,,23302,
2023-08-24,M14,issue,8,pcs,,21566,
2023-04-03,M03,issue,5,rolls,,22684,
2023-04-17,M14,issue,7,nos,,23139,
2023-02-07,M13,issue,41,nos,,21859,
2023-07-12,M04,receipt,41,roll,SUP08,24816,PUR31116
2023-04-02,M03,issue,41,pcs,,23144,
2023-06-25,M14,issue,31,roll,,23642,
2023-03-23,M10,receipt,389,kilograms,SUP05,21655,PUR35276
2023-01-12,M10,issue,272,kilograms,,23729,
2023-07-06,M03,issue,14,rolls,,20780,
2023-02-12,M06,issue,147,KG,,22453,
2023-02-17,M08,issue,372,Kg,,23878,
2023-09-11,M11,issue,272,kgs,,25632,
2023-05-09,M07,return,111,KG,,24193,
2023-05-24,M14,return,7,nos,,23518,
2023-06-09,M13,receipt,14,Rolls,SUP07,25453,PUR66815
2023-05-20,M08,issue,328,Kg,,22060,
2023-04-13,M10,issue,190,kilograms,,22144,
2023-08-19,M11,receipt,465,KG,SUP05,21894,PUR86922
2023-11-27,M07,issue,190,kilograms,,23010,
2023-06-15,M01,issue,12,nos,,22315,
2023-07-10,M04,issue,10,roll,,24288,
2023-06-13,M06,issue,377,kg,,22680,
2023-06-14,M04,receipt,36,Rolls,SUP08,21367,PUR47173
2023-04-22,M10,issue,297,kg,,21751,
2023-02-08,M12,receipt,467,kilograms,SUP06,23734,PUR99408
2023-06-13,M13,issue,13,Rolls,,21750,
2023-01-24,M13,receipt,27,roll,SUP07,22035,PUR69347
2023-10-30,M03,receipt,16,nos,SUP01,23020,PUR47360
2023-10-22,M01,receipt,30,rolls,SUP01,22014,PUR62797
2023-09-28,M01,return,22,rolls,,23491,
2023-02-18,M01,issue,47,nos,,22082,
2023-06-27,M05,issue,6,nos,,24166,
2023-11-10,M13,issue,26,rolls,,22769,
2023-09-10,M12,writeoff,441,kg,,22618,
2023-04-25,M10,issue,432,kg,,20655,
2023-06-15,M03,issue,15,nos,,21357,
2023-07-08,M02,issue,1,pcs,,24755,
2023-05-13,M12,return,66,kg,,21283,
2023-06-18,M05,issue,25,pcs,,22992,
2023-03-12,M12,issue,245,kilograms,,21578,
2023-03-17,M03,issue,27,pcs,,23268,
2023-09-25,M08,receipt,133,kilograms,SUP04,23987,PUR96673
2023-06-14,M08,writeoff,125,kgs,,21996,
2023-02-12,M05,receipt,36,roll,SUP02,25309,PUR96439
2023-04-16,M11,receipt,48,kg,SUP05,25736,PUR17899
2023-04-21,M04,issue,25,nos,,21865,
2023-04-17,M08,issue,399,kilograms,,23781,
2023-06-09,M09,return,345,kgs,,21687,
2023-03-08,M14,receipt,24,Rolls,SUP07,22707,PUR91327
2023-07-24,M09,issue,45,KG,,22195,
2023-06-07,M07,issue,341,kilograms,,21797,
2023-02-24,M03,receipt,16,rolls,SUP09,20727,PUR34514
2023-09-29,M05,issue,23,nos,,22974,
2023-02-13,M02,return,28,roll,,21797,
2023-08-09,M03,issue,22,pcs,,20877,
2023-02-20,M08,issue,342,kg,,23186,
2023-04-10,M12,return,106,Kg,,22736,
2023-09-29,M03,receipt,32,pcs,SUP09,22784,PUR24311
2023-05-08,M11,issue,122,kg,,22227,
2023-10-22,M01,return,16,roll,,21119,
2023-04-26,M09,issue,368,kilograms,,23989,
2023-02-21,M07,issue,385,KG,,24754,
2023-04-16,M12,issue,412,KG,,21920,
2023-11-02,M06,receipt,385,Kg,SUP03,21345,PUR34258
2023-11-15,M09,return,388,kgs,,22307,
2023-05-03,M14,return,21,Rolls,,23919,
2023-06-20,M02,issue,10,nos,,24870,
2023-08-08,M01,receipt,2,roll,SUP08,21577,PUR20089
2023-01-05,M03,receipt,23,pcs,SUP09,24631,PUR86435
2023-05-07,M01,receipt,8,nos,SUP01,21035,PUR84352
2023-04-27,M11,writeoff,267,kilograms,,22441,
2023-02-18,M13,issue,20,rolls,,24839,
2023-09-09,M12,issue,289,Kg,,22141,
2023-07-06,M11,receipt,16,kgs,SUP05,25146,PUR49470
2023-09-23,M12,issue,257,kilograms,,21548,
2023-11-24,M05,receipt,10,rolls,SUP02,23567,PUR96424
2023-01-16,M03,issue,37,Rolls,,23695,
2023-07-04,M12,writeoff,391,KG,,21452,
2023-07-13,M04,return,18,rolls,,24688,
2023-08-19,M11,receipt,99,kilograms,SUP05,22842,PUR53410
2023-05-22,M07,receipt,107,Kg,SUP03,21547,PUR90264
2023-08-21,M02,issue,23,pcs,,22110,
2023-09-13,M02,writeoff,30,Rolls,,23718,
2023-05-29,M03,receipt,36,pcs,SUP01,23381,PUR49799
2023-05-31,M08,issue,242,kg,,21787,
2023-10-31,M04,issue,4,rolls,,23096,
2023-06-30,M05,issue,4,rolls,,22916,
2023-05-26,M03,issue,43,pcs,,24586,
2023-02-14,M13,receipt,10,roll,SUP07,24549,PUR66629
2023-05-29,M10,return,26,KG,,22551,
2023-11-23,M06,issue,226,kgs,,22967,
2023-06-04,M02,return,20,pcs,,21638,
2023-06-15,M10,issue,81,kilograms,,23411,
2023-03-11,M13,issue,36,nos,,22364,
2023-06-02,M05,issue,41,pcs,,23775,
2023-08-12,M09,issue,80,kg,,23213,
2023-09-15,M08,receipt,249,Kg,SUP04,23070,PUR71151
2023-08-25,M07,writeoff,477,kg,,23668,
2023-08-04,M01,writeoff,49,rolls,,21425,
2023-05-05,M10,return,272,kilograms,,22141,
2023-10-17,M03,receipt,4,roll,SUP09,23753,PUR26506
2023-08-25,M07,receipt,245,kilograms,SUP03,24816,PUR21096
2023-11-29,M01,issue,22,rolls,,23284,
2023-10-17,M02,receipt,45,nos,SUP01,22286,PUR25917
2023-09-19,M12,receipt,369,kg,SUP06,21926,PUR83668
2023-03-11,M12,writeoff,468,KG,,23854,
2023-06-04,M11,return,378,Kg,,25592,
2023-11-16,M01,receipt,8,Rolls,SUP01,21125,PUR30056
2023-09-24,M10,return,136,kg,,21449,
2023-09-16,M02,receipt,26,nos,SUP01,21156,PUR49311
2023-04-05,M07,receipt,440,KG,SUP03,24851,PUR90315
2023-11-12,M11,issue,231,kg,,22355,
2023-03-14,M11,issue,97,KG,,23851,
2023-04-13,M12,receipt,255,kgs,SUP06,22274,PUR97495
2023-09-10,M02,writeoff,43,roll,,22056,
2023-02-24,M07,issue,223,kgs,,24711,
2023-05-26,M07,issue,71,kgs,,23690,
2023-06-05,M07,issue,340,kg,,24043,
2023-01-22,M11,receipt,81,Kg,SUP05,23672,PUR46294
2023-07-03,M01,writeoff,33,pcs,,21713,
2023-09-26,M06,return,272,kgs,,21590,
2023-06-30,M03,receipt,22,pcs,SUP01,22542,PUR46482
2023-06-05,M13,receipt,5,nos,SUP07,25299,PUR59351
2023-04-03,M08,receipt,372,kilograms,SUP04,25418,PUR26963
2023-10-25,M12,issue,309,Kg,,23616,
2023-01-24,M14,issue,47,rolls,,21779,
2023-02-24,M04,issue,44,nos,,23047,
2023-05-02,M06,receipt,470,kg,SUP03,24940,PUR60342
2023-02-02,M13,writeoff,40,rolls,,22572,
2023-02-07,M02,issue,49,nos,,22462,
2023-01-16,M10,receipt,174,KG,SUP05,21053,PUR59496
2023-10-21,M03,writeoff,13,pcs,,21461,
2023-05-27,M05,receipt,13,Rolls,SUP02,24926,PUR66893
2023-04-09,M14,receipt,38,rolls,SUP07,21227,PUR36678
2023-01-03,M01,receipt,50,roll,SUP01,22521,PUR54657
2023-11-25,M03,receipt,32,pcs,SUP01,21438,PUR84759
2023-06-30,M14,receipt,40,roll,SUP07,24813,PUR18802
2023-07-12,M08,issue,301,kg,,21940,
2023-06-02,M03,receipt,8,rolls,SUP01,22702,PUR16747
2023-01-12,M10,receipt,430,KG,SUP05,24465,PUR42949
2023-02-04,M07,receipt,157,KG,SUP03,21685,PUR77863
2023-07-24,M10,receipt,39,kilograms,SUP05,22849,PUR86385
2023-05-15,M08,return,26,kg,,23004,
2023-06-21,M07,issue,81,kg,,22215,
2023-06-18,M09,receipt,130,kg,SUP05,23078,PUR83905
2023-01-19,M10,receipt,46,Kg,SUP05,24503,PUR88400
2023-02-11,M12,receipt,255,kilograms,SUP06,24964,PUR45456
2023-01-19,M12,issue,269,kgs,,22009,
2023-09-02,M11,issue,410,Kg,,25236,
2023-01-29,M04,issue,50,rolls,,24298,
2023-11-08,M13,issue,44,nos,,24347,
2023-09-04,M12,issue,208,kg,,24223,
2023-08-09,M07,receipt,291,kgs,SUP03,21943,PUR67403
2023-07-08,M02,return,13,roll,,22334,
2023-05-02,M07,return,57,KG,,23789,
2023-10-02,M01,issue,3,pcs,,24134,
2023-05-08,M01,return,5,rolls,,21082,
2023-05-25,M03,issue,21,rolls,,22092,
2023-05-06,M10,receipt,76,Kg,SUP05,23095,PUR72744
2023-02-09,M11,issue,138,kg,,25599,
2023-07-02,M09,issue,237,KG,,23977,
2023-10-10,M05,return,42,roll,,22887,
2023-06-13,M09,return,267,kilograms,,21484,
2023-07-30,M01,issue,32,pcs,,21995,
2023-03-12,M02,issue,15,pcs,,22178,
2023-03-04,M12,receipt,381,Kg,SUP06,24430,PUR14701
2023-11-29,M04,receipt,8,nos,SUP08,21183,PUR14424
2023-07-16,M05,issue,6,roll,,22131,
2023-07-16,M05,return,2,nos,,25420,
2023-01-23,M07,issue,115,KG,,22932,
